device_id,gender,age,group
-6903055268962442806,M,25,M23-26
-8443983202412007123,M,25,M23-26
-2351760739866812772,F,27,F27-28
-3695487299346018557,F,28,F27-28
-4774758924883304823,F,51,F43+
-3486382027779199215,M,26,M23-26
8747106647762651713,M,26,M23-26
7571882819087294502,M,27,M27-28
372138985697603985,M,27,M27-28
-5536430885836772517,F,20,F23-
1940210151934536425,F,25,F24-26
5146534329857620962,M,29,M29-31
-3252476279392179630,M,28,M27-28
6189432211844267862,F,33,F33-42
-4687154313435139086,F,40,F33-42
4529197261239100073,M,26,M23-26
1150511925558470362,F,31,F29-32
6080305102430404855,F,31,F29-32
-5231179227905299950,M,39,M39+
6851142912667191141,M,39,M39+
5245333182377318388,M,39,M39+
-7544933623017103159,M,25,M23-26
-6923986189419310777,M,20,M22-
-6013876179595797366,F,28,F27-28
-4932701388989806742,F,47,F43+
-9880976325868200,F,28,F27-28
8073391243036984623,M,28,M27-28
-5496503060909856755,F,41,F33-42
-2125448079544047378,M,27,M27-28
-6892671892152058846,F,53,F43+
3712514477860002856,F,24,F24-26
4756902897960766082,M,23,M23-26
7115891516662701428,M,21,M22-
8568777958817088771,M,23,M23-26
408657966634044522,M,22,M22-
-49245218028184240,M,35,M32-38
-406378522200173293,M,52,M39+
-5358475851113457151,M,38,M32-38
-305576114320528281,M,33,M32-38
-3270945825637635188,M,50,M39+
-3153155396806100943,F,30,F29-32
8685006938569789811,F,27,F27-28
-111333867792321229,F,52,F43+
-81421101025300735,M,24,M23-26
-5198511113150266249,M,39,M39+
-8903658645207406025,F,34,F33-42
8068902940098758582,F,30,F29-32
7703836996689112387,M,21,M22-
3300287414621405827,M,21,M22-
-5397007468735117995,M,21,M22-
5866602675063398599,M,30,M29-31
-6938959956722188450,M,21,M22-
2884046990259790623,M,29,M29-31
-4683507516079789876,F,22,F23-
-350151126936084238,M,23,M23-26
4157703895379700118,F,18,F23-
-6101447594685031196,F,30,F29-32
-2025083958597731370,F,30,F29-32
-4297411024885520041,M,31,M29-31
7144748905824307674,F,23,F23-
8955197851167262395,F,47,F43+
1705858452344351216,M,33,M32-38
3766656371166326126,M,28,M27-28
667442538844587262,M,51,M39+
4176441336994917188,F,21,F23-
-2140316990273906658,F,39,F33-42
-8295165661244106261,F,39,F33-42
4041890060282635212,F,27,F27-28
8243019462631699278,F,24,F24-26
-4654786810235622057,F,30,F29-32
-5702291140673195597,F,24,F24-26
3849458946444855287,M,36,M32-38
485079543735757131,M,45,M39+
-8509753400352659373,F,27,F27-28
1364840540346201822,M,29,M29-31
-1495725078077330661,M,30,M29-31
643223439995948543,M,33,M32-38
-3892035093277310867,M,20,M22-
-2929522608207827289,M,25,M23-26
-5940949177339150898,M,22,M22-
872891197260609914,M,36,M32-38
4788715650349474685,F,48,F43+
-6834447237278910249,M,33,M32-38
1918897341921315342,F,28,F27-28
8122715049419160833,M,36,M32-38
5702087074024317926,F,33,F33-42
-9134287130676900856,F,33,F33-42
489431140896881762,F,28,F27-28
-7779729915640132985,M,25,M23-26
-6296281412352792159,M,40,M39+
-7767564494868341809,M,40,M39+
8146113897396254796,M,28,M27-28
-4043216072897759696,M,28,M27-28
4096672167955057842,M,29,M29-31
8590025440473956767,M,29,M29-31
2390118534404555032,M,21,M22-
-6966003975193487485,F,28,F27-28
1844864993519299913,M,22,M22-
8859850364207269111,M,36,M32-38
7137488043970837931,F,46,F43+
6893557716428314446,F,27,F27-28
6411934638760700435,M,24,M23-26
-4874119441156316897,F,22,F23-
-4640508319095488571,M,29,M29-31
468121500554779166,F,28,F27-28
2286695210252042885,F,30,F29-32
-8556761224107686670,F,31,F29-32
1382792612140496732,F,31,F29-32
-8093232698934113986,F,19,F23-
3250414532640919793,F,22,F23-
3365211908464511997,F,38,F33-42
-4225026465089314969,M,26,M23-26
5672143520762963107,M,26,M23-26
1061957406974516512,M,26,M23-26
3473174782882703544,F,25,F24-26
4835529285562676029,F,26,F24-26
-2776938596617279704,M,18,M22-
8174209810777643357,M,30,M29-31
859326763619224713,M,28,M27-28
-8929826756001054164,M,20,M22-
2909676306299995230,M,20,M22-
-3007369870846114467,M,46,M39+
5254754126688590639,F,24,F24-26
6045516916666042222,F,33,F33-42
-892706792623820311,F,34,F33-42
1392600734468235086,F,34,F33-42
6263858801957157118,M,33,M32-38
6907181646633453750,M,21,M22-
936543880452616556,M,21,M22-
2719000155458347599,M,22,M22-
4326091472931025777,F,26,F24-26
-3741787824884250257,F,26,F24-26
-3203147141446500085,F,26,F24-26
6211954923632524552,F,26,F24-26
4944802250448799972,M,34,M32-38
8931601310636026644,F,21,F23-
-576011679362971510,M,20,M22-
-650541572551041763,F,22,F23-
808721550679555973,M,47,M39+
-1784995893554271264,M,26,M23-26
8920373592475549873,M,26,M23-26
4804718029507331157,F,27,F27-28
-3592430597039967798,F,27,F27-28
-8022846448123558958,M,34,M32-38
395217090835736007,M,34,M32-38
228336927537401039,F,21,F23-
6441712774371241938,F,26,F24-26
4697923976829492303,F,22,F23-
-7925664779454248215,M,46,M39+
5342821828774424040,M,21,M22-
8274647227257769191,F,21,F23-
-4297510622380428652,M,23,M23-26
3031591210086365399,M,26,M23-26
1124266949220422519,M,29,M29-31
-2965465507186076985,F,29,F29-32
2528532566083086742,F,20,F23-
4347609771244580848,M,30,M29-31
-3142153882043325610,F,31,F29-32
7465554402850341522,F,34,F33-42
-7707444331230793764,F,34,F33-42
5305115575585395779,F,25,F24-26
5744512343244500755,F,25,F24-26
-2303945382006525240,F,25,F24-26
-2611138734489946741,M,31,M29-31
-2599416379932717770,F,29,F29-32
-3572970878124202063,F,28,F27-28
1173456724706158516,F,22,F23-
-5323365155916324445,M,19,M22-
-8079749722956058928,M,39,M39+
-5242641695386555073,F,21,F23-
8452606569213771921,F,29,F29-32
7527271313905897299,F,27,F27-28
-4020215464898302294,M,26,M23-26
-6631862960178970556,M,26,M23-26
-4359886066035528752,M,22,M22-
3672979100524166036,F,21,F23-
2497465383364588201,F,21,F23-
8873893906876989321,M,19,M22-
-1624765707841890165,M,24,M23-26
-4141830895871608221,M,22,M22-
-9193165817298557881,M,40,M39+
1375822724428012003,M,40,M39+
-5261008800546202453,M,25,M23-26
3178481144921943304,M,25,M23-26
-885546706826691428,M,22,M22-
-5117743377362882952,F,30,F29-32
-613408298469059763,M,28,M27-28
5340304009384319655,M,34,M32-38
-3291405546817870899,M,37,M32-38
-7892075481859269516,M,30,M29-31
-8330957320218974148,M,22,M22-
-3570487722253883558,M,26,M23-26
-3579370471061023966,M,23,M23-26
-4936252467755699995,F,30,F29-32
-6157658842998472043,M,20,M22-
-4149521902036222926,F,26,F24-26
4022774805235518471,F,26,F24-26
762380773704522127,M,22,M22-
-3939506207496556218,M,25,M23-26
-8001492748850815992,M,25,M23-26
950540645651248345,F,28,F27-28
-3544094230964914959,F,28,F27-28
-4692824356217798967,M,29,M29-31
-3825925204168512425,M,23,M23-26
-7681394639247422495,M,20,M22-
9113701056944217572,F,21,F23-
-8738652424738950315,F,26,F24-26
3417678475713119607,F,25,F24-26
8141320754421640385,F,25,F24-26
8381429970756608080,F,25,F24-26
256853459890704493,F,25,F24-26
4001612517589272763,F,27,F27-28
7003586716243288469,F,27,F27-28
-6043854920272235571,M,24,M23-26
3812648032709911859,M,24,M23-26
5327934873161395823,F,28,F27-28
153753128987395162,M,25,M23-26
-5368812250370188860,M,21,M22-
1010450890712093210,M,28,M27-28
4471415682106748682,M,26,M23-26
-8545196369420587495,M,57,M39+
3168507316133151910,F,34,F33-42
3507933034787327899,M,29,M29-31
-4086382078841254116,F,47,F43+
3392678281007723407,M,20,M22-
7025978083640396366,F,44,F43+
-1652650974934510719,M,42,M39+
-5814590445151827736,F,29,F29-32
4133889371747680944,M,26,M23-26
4880886204943904766,F,23,F23-
1086066317973384490,M,28,M27-28
-8521310916701367629,M,43,M39+
-9148920067934646431,M,60,M39+
-2077538837812280281,F,30,F29-32
-3529314494950645522,M,33,M32-38
1453840286372134624,M,25,M23-26
2540725574203212778,M,24,M23-26
8095130250308921283,M,30,M29-31
-8666022689659098341,M,30,M29-31
8742446311206613153,M,24,M23-26
-9019090686670326166,M,24,M23-26
2179711627824231523,M,61,M39+
7213128976320061152,M,24,M23-26
5296434087997304542,M,34,M32-38
-3296630269689590443,M,29,M29-31
-4346969187789013193,F,27,F27-28
4061044471505457961,M,29,M29-31
-6700525341032204923,F,26,F24-26
-4038810703636281775,F,21,F23-
687300351919885406,F,21,F23-
9018828263762196484,F,25,F24-26
-749348936607585306,F,66,F43+
4737984727500240692,F,66,F43+
3514164955203535201,F,28,F27-28
-1022601219248387384,M,31,M29-31
-4041551272621569577,M,28,M27-28
-1823069714900085525,F,28,F27-28
-7877144812742460769,F,35,F33-42
-1404952534791701829,M,22,M22-
-7627705710869164241,F,35,F33-42
-704131746102884274,F,35,F33-42
-5809343998936665440,F,35,F33-42
8926080003397864358,M,22,M22-
-7070444801944655206,M,22,M22-
4510138441948619181,M,29,M29-31
-1188286043816938634,M,29,M29-31
5587078114730803144,F,33,F33-42
-7357956309456849656,F,33,F33-42
7086610410464034189,F,29,F29-32
2933934653687979411,M,27,M27-28
2625703913872653743,F,27,F27-28
-4109163024286574184,M,22,M22-
-2726664844547268091,M,38,M32-38
-6322262719376588989,F,27,F27-28
6967290745489096107,M,27,M27-28
5860585577030252837,M,27,M27-28
-8866511254068350922,M,25,M23-26
-7162512589106300789,F,49,F43+
3553187925527371719,F,23,F23-
-5304560322140696221,M,31,M29-31
4757701396598637587,F,49,F43+
-7226849063645780402,F,22,F23-
-7457893284904651208,F,23,F23-
3052715314159980764,F,22,F23-
2939529683401027344,F,30,F29-32
7473987872432053322,M,19,M22-
2351995369354802465,F,25,F24-26
4868194734726678382,F,30,F29-32
3088339811639393782,F,40,F33-42
-4197508427180004388,M,43,M39+
-4992213804917529765,M,43,M39+
-3315326753152240207,M,35,M32-38
1441315866516709221,M,29,M29-31
1574876827971598937,F,26,F24-26
-229317349110458159,F,28,F27-28
-7525858863574407676,F,35,F33-42
2067364959606942980,F,21,F23-
8707379891948729956,M,23,M23-26
-2704475534065716690,F,22,F23-
3623843804593244990,F,22,F23-
-6184460544174129985,F,37,F33-42
7041522682600915389,F,25,F24-26
4995230066018923089,F,25,F24-26
2468399061566790092,M,20,M22-
-3672015848039575355,M,28,M27-28
-7687922465303910751,F,34,F33-42
4582085317085694442,F,33,F33-42
-3801559374920089114,M,22,M22-
5118996682758147264,M,32,M32-38
7724849816522370776,M,32,M32-38
-2946494098629386626,F,27,F27-28
3792988047488383506,F,42,F33-42
1031824598469660455,M,30,M29-31
-2076543169576787863,M,55,M39+
-7705468780036600834,M,18,M22-
-3068808573518942723,M,28,M27-28
-7963311076640027484,M,31,M29-31
4290532066333247040,M,28,M27-28
7517035880220811444,F,28,F27-28
-700760093231993501,F,54,F43+
-5599778557072278158,M,32,M32-38
3237876050673592715,M,32,M32-38
-6765945958801132163,M,32,M32-38
8979791870389518257,M,32,M32-38
-6987626587718159358,M,32,M32-38
3762797059461856548,F,26,F24-26
5962055601568668281,F,31,F29-32
7500092222405215347,F,24,F24-26
7568350055395388770,F,24,F24-26
6202227178995159675,F,53,F43+
-3615226243055855626,F,28,F27-28
4289061206288052307,F,26,F24-26
3209187918149779455,M,25,M23-26
1132267812827331652,F,26,F24-26
-6003149951652476397,M,22,M22-
1512841292928745275,M,20,M22-
5731632605461114662,M,24,M23-26
252373064131446721,F,28,F27-28
7284756729523280396,F,25,F24-26
713282382056624692,F,20,F23-
-463483010965569716,F,21,F23-
5442141821480194196,F,25,F24-26
6585415916140513352,M,34,M32-38
-8306796565967918369,F,34,F33-42
-4523542780146466405,F,40,F33-42
7272290384315425629,F,40,F33-42
7690110439116330678,F,31,F29-32
5213212612065832029,F,23,F23-
-399314941587713198,F,29,F29-32
-3402658239586383263,F,29,F29-32
2738115716508189311,M,35,M32-38
-5900762498908614960,M,35,M32-38
1059884792447419630,F,27,F27-28
-2324036371490243053,F,27,F27-28
6339746164229455458,M,29,M29-31
-1330821748085706243,M,20,M22-
-4204742700522101711,M,28,M27-28
-4081438628981435648,M,22,M22-
6183320559120845284,F,26,F24-26
-8416735810018053281,M,43,M39+
2373779363769129149,M,43,M39+
4443921727458569424,M,43,M39+
8824611962225849153,M,36,M32-38
-1725950436490639806,M,33,M32-38
8914878421057531959,M,24,M23-26
5681783213642183534,M,24,M23-26
-1292247961790510645,M,22,M22-
-4815713464653302176,M,22,M22-
-528478010783007485,M,41,M39+
2115068298048505049,M,24,M23-26
1094434657979907854,M,20,M22-
3744819056326002226,M,24,M23-26
-3709167024966648279,F,22,F23-
-2552457585087177858,M,36,M32-38
7468002968341583450,F,26,F24-26
1241379010807517391,F,27,F27-28
-857767944429395221,M,27,M27-28
-781220878778207491,M,47,M39+
-1382791693293526672,F,26,F24-26
-8429260851616359730,F,47,F43+
397958137939928437,F,23,F23-
-4263656746268463911,M,20,M22-
-4347062833771766160,M,29,M29-31
8238061061302067436,M,29,M29-31
8881299544053721596,F,27,F27-28
-2569571832626832582,F,24,F24-26
-4902978985005271409,F,27,F27-28
-3918647868541484733,M,22,M22-
4499991750411040184,F,53,F43+
2836832981775555357,F,61,F43+
-36603726712973074,M,35,M32-38
7173473448128294555,M,30,M29-31
7910720936360198459,F,34,F33-42
7414634114169466857,M,21,M22-
-4803225567345785415,M,21,M22-
6450360873654014592,M,21,M22-
7852431550922953124,M,21,M22-
1710529186465961762,F,31,F29-32
8409030461606990684,F,20,F23-
-6576831666893209957,F,29,F29-32
1649130858442987133,F,29,F29-32
1580968150065292928,F,22,F23-
5259332426467094760,F,31,F29-32
-4970805550467353009,M,37,M32-38
-6701195816576807739,F,20,F23-
6223601631345312485,F,26,F24-26
5198857169915926500,F,26,F24-26
5306536400997605438,M,27,M27-28
-1088587997006090993,M,35,M32-38
6127413762467576601,M,57,M39+
1642983898786126264,F,24,F24-26
-6365952334419446335,F,24,F24-26
-2070672596523479194,F,24,F24-26
2109345765056640334,M,46,M39+
8079677337872635167,M,28,M27-28
-2905409060485958751,M,20,M22-
-904450482830215506,F,49,F43+
4043232267295582525,M,20,M22-
-2182141712951394272,M,32,M32-38
5751690235454075316,M,25,M23-26
716550069365514054,F,21,F23-
8601770796550947749,F,21,F23-
8119474064328447922,M,19,M22-
9016065052506423136,F,32,F29-32
426419013092793105,F,26,F24-26
7358678402058582528,M,41,M39+
-1992745593689911082,F,32,F29-32
-7813839293133973826,F,32,F29-32
7584484001799389184,F,28,F27-28
8289453932872580658,M,31,M29-31
-5803810945060125146,M,31,M29-31
1155057962480604501,F,23,F23-
8001666404919036948,F,23,F23-
8700733997027389960,M,62,M39+
-1533619119121853480,M,35,M32-38
3805396252134000837,F,68,F43+
-1243925047576102623,F,37,F33-42
-2143886376164032117,M,22,M22-
-3001442591811778366,M,38,M32-38
5754256796716571866,M,25,M23-26
-3539667819420843485,M,19,M22-
3708041075773748187,M,19,M22-
21775143417049879,M,19,M22-
8731196916637855235,F,21,F23-
4404251176234911805,F,26,F24-26
8587147874092201858,M,38,M32-38
1035690941017323535,F,25,F24-26
8801328839594962445,M,21,M22-
685811706574527910,F,40,F33-42
-1752057305775059707,F,26,F24-26
-3199776912579846300,F,30,F29-32
-5329661309236772223,M,20,M22-
-4150577413934948543,M,25,M23-26
9009403787868664521,F,25,F24-26
5827512848623197972,F,29,F29-32
5025400799669045988,M,23,M23-26
-5789735180110786870,M,23,M23-26
8212042878115408288,F,25,F24-26
7008685431649306415,F,27,F27-28
8090969068665704513,F,23,F23-
9052033307671118051,F,23,F23-
7949079148899938093,F,23,F23-
-964190533291304288,M,35,M32-38
8271120341348133873,M,34,M32-38
-6596648301920868853,M,22,M22-
-5812007556580493067,M,37,M32-38
3929704176808161567,F,28,F27-28
5092049831254961787,M,54,M39+
179958944844293181,M,26,M23-26
-2808135871802755148,F,26,F24-26
-41072343693560030,F,52,F43+
6967486119066699487,M,24,M23-26
1573058606116007760,M,21,M22-
6862648925404847967,M,21,M22-
-1009019158234128491,F,34,F33-42
8076900169053530467,M,30,M29-31
-6260967529195895148,M,30,M29-31
3469684256371636237,M,28,M27-28
-4190203246632081776,M,20,M22-
1654476860527101603,M,22,M22-
-6588342780465235895,F,44,F43+
-5785866940951803618,F,33,F33-42
4966670569059242456,F,32,F29-32
5236159371107142967,F,47,F43+
-514593208239381832,F,29,F29-32
6420630573707484810,F,29,F29-32
-8406565080673317297,F,43,F43+
2450909097707084904,F,30,F29-32
-8735470501662413337,F,21,F23-
-1544894736721464235,F,21,F23-
-9131622435965198081,M,25,M23-26
3791741778605085824,F,55,F43+
-6008398441348448295,F,22,F23-
1538289826525989821,F,22,F23-
-6290975258199661809,M,21,M22-
-5969821353396622243,F,28,F27-28
-5804200475474622734,M,28,M27-28
8304385588320243991,M,32,M32-38
-4890452206477613538,M,59,M39+
-8603076023260939494,F,23,F23-
2934947125982673977,F,23,F23-
7876061616050506431,M,28,M27-28
7085484901134255910,M,28,M27-28
-7466460827170829135,M,30,M29-31
8311463351761940571,M,26,M23-26
-8365493992190109106,M,50,M39+
7277878035955831713,F,26,F24-26
6783906592651002704,M,28,M27-28
-1725040272311824155,M,28,M27-28
-4901736426476005509,F,41,F33-42
91833967136407470,M,28,M27-28
-5909637005903135231,M,26,M23-26
-5293027634271547432,M,29,M29-31
-3884561583550380870,M,45,M39+
-193968143909379547,F,25,F24-26
669197668873205674,F,34,F33-42
-9207064395251582794,M,44,M39+
-779643028338160253,M,23,M23-26
6583795971861131232,F,22,F23-
2265559917416743484,F,22,F23-
-1777753837904560798,M,21,M22-
5160298932098979251,F,26,F24-26
-3633763040115737994,F,31,F29-32
4623527597516829175,F,31,F29-32
-7044822540539825116,M,31,M29-31
5247243952558787186,M,21,M22-
-8822272851561165027,M,55,M39+
-4927241184059697990,F,27,F27-28
-873960335505328428,M,26,M23-26
9192207268220213376,M,26,M23-26
-3618862432450443356,F,33,F33-42
7546912647489081943,F,24,F24-26
2975381543606206906,M,32,M32-38
8132543286214431867,M,32,M32-38
5555212994507591672,M,32,M32-38
-1868826242084087739,F,27,F27-28
-2956759366272272888,F,40,F33-42
2408315033061516697,M,21,M22-
-2832580830631196612,M,20,M22-
-1722683173841593479,F,23,F23-
6240546889232145989,M,30,M29-31
8753379831218568968,M,31,M29-31
-3238880589937211345,F,28,F27-28
7480442940535745184,M,30,M29-31
-7249019940784848978,M,28,M27-28
-332759255533653456,M,37,M32-38
-6699088369447447519,F,31,F29-32
-1034241045812767956,M,20,M22-
-8074719046477889066,F,29,F29-32
-6576481655335529032,M,42,M39+
-2658276283685745546,M,19,M22-
8815917596370823325,F,32,F29-32
8360417664650802375,F,21,F23-
-7136928135744906156,F,46,F43+
-9065153694482438136,F,47,F43+
-2335724862323004202,M,34,M32-38
1234582813120123953,M,31,M29-31
3041475829058913691,M,29,M29-31
-2376528015645969556,M,29,M29-31
2531835498377679586,M,29,M29-31
4451169166403354153,M,54,M39+
-5055183777931852446,F,30,F29-32
9078266910011999753,M,25,M23-26
9128799908505036363,M,22,M22-
-7218221365876019629,M,26,M23-26
-2553919287746171782,M,34,M32-38
5032465157658381486,M,34,M32-38
-8524557053927008976,M,34,M32-38
-4901303176870332619,M,21,M22-
-5208697039453414455,F,25,F24-26
-2781610804225488717,F,60,F43+
8223026709264758072,M,45,M39+
400038927148126793,F,26,F24-26
4733365175033290643,F,26,F24-26
647930138593428665,F,38,F33-42
-3776997620663536119,F,38,F33-42
-8279467529862939698,M,22,M22-
135617784052645969,M,22,M22-
5254960018198313111,F,21,F23-
-6357497451890713926,M,24,M23-26
-316613783318935712,M,39,M39+
6428381506645902551,M,19,M22-
964224733039419506,F,29,F29-32
-4367935391842643832,F,29,F29-32
5268868253299509338,F,29,F29-32
-5766571739858220021,F,34,F33-42
6090090884617570995,F,34,F33-42
-1607136177892655443,M,22,M22-
1704308133684137044,F,27,F27-28
6183570992933442252,M,21,M22-
2148570643546890170,M,17,M22-
294771966391696148,F,50,F43+
-1202001271073647313,F,26,F24-26
990566579793844585,M,21,M22-
-1090255751304300970,M,61,M39+
-8745558180961787652,M,28,M27-28
8737206107259959758,M,28,M27-28
7239924592379652093,M,24,M23-26
5241639318717819831,M,21,M22-
-7190904244892635131,F,29,F29-32
-2261343137930373386,F,23,F23-
